accepted_step,time_s,dt_s,maximum_velocity_m_per_s,axis,face,x,y,z,manifold_max,manifold_p95,manifold_p50,tail_cells,tail_drained_m3,device_ms,wall_ms,owner_identity,owner_commits,owner_projections,owner_r0_iterations,owner_r1_iterations,owner_r2_iterations,owner_actual_working_set_bytes,owner_certified_working_set_bytes,owner_projection_device_ms,owner_nonprojection_device_ms,intermediate_seal_format,intermediate_digest_version,payload_digest_format,payload_digest_version,qualified_kernel_set_sha256,input_payload_root_sha256,publication_payload_root_sha256,publication_payload_bytes
1496,2.4306570711778477,0.0016462659696117043,7.1721296310424805,2,111816,36,33,23,0.0088715553283691406,1.3709068298339844e-06,0,0,0,22883.712166920304,25436.573417,2711032543245951379,174,35,7,7,7,3017637888,5584011264,322.31199950911105,22561.400167411193,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,0cfa2b18b4f94f22a3decbfda8ce99b1af27dde5f29464e1cc3a354757f096f1,7aa00fc18e8a49b3e8e6a4ce4fb842cebce1eaa40a5965d0acee4fe7a1ba8354,93556764
1497,2.4323033371474594,0.0016462659696117043,7.0402636528015137,2,111816,36,33,23,0.009076237678527832,1.3113021850585938e-06,0,0,0,15120.535749243572,16867.181709,16756491218751188687,120,26,3,5,4,3016605696,5584011264,242.59508191607893,14877.940667327493,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,aa9c6c2f3620c538a6970db8c3b5b560bde7e2d76554c3c364ecf06041cdbef5,22803ecab685d8196bdc47e3e77b7777151e561499863997268f80cc89d72ca9,93556764
1498,2.4339496031170711,0.0016462659696117043,6.762362003326416,2,111816,36,33,23,0.0089217424392700195,1.3709068298339844e-06,0,0,0,16758.6598333437,18686.632750000001,9913840875841689499,132,28,5,5,4,3016802304,5584011264,260.65495959483087,16498.004873748869,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,5fbd42bad5ed88591df541d6ec70f45fc5e935c85fd08b864b2073e397283177,c6128f2b5d34352a24cb10fc5a17d1bc6679415e5c67d9ba40c0e851c70198b0,93556764
1499,2.4355958690866828,0.0016462659696117043,6.8365626335144043,2,321367,34,34,67,0.0085233449935913086,1.3113021850585938e-06,0,0,0,19614.129580091685,21797.033917000001,4327028923544001735,150,31,5,7,5,3017146368,5584011264,286.2555414903909,19327.874038601294,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,cc5c9cddfa16a897cd5cb57631494cd9e34090cdf34fb4a40078451970da97b6,0ec4251b62207af65139547cc0de08534042c93e5643f3c600e113062567d3d5,93556764
1500,2.4372421350562945,0.0016462659696117043,6.8815670013427734,2,116577,36,33,24,0.0081579685211181641,1.3113021850585938e-06,0,0,0,18329.400417162105,20422.614333000001,11709304525571259031,144,30,5,5,6,3017097216,5584011264,278.10087567195296,18051.299541490152,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,ac9513e851d79739b9a5156da6814fc5c6eca8ae7e8c9334303b1cff25eebe4f,a43ff1746157a8f24aa48c2a5c62ac88bf95f3f71b326de9839927311405924a,93556764
1501,2.4388884010259062,0.0016462659696117043,7.1532411575317383,2,116577,36,33,24,0.0079665184020996094,1.3113021850585938e-06,0,0,0,16771.639958955348,18697.766500000002,13739367225787351093,132,28,5,5,4,3016802304,5584011264,260.77245897613466,16510.867499979213,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,a5a8cfe62e9747527030fe3860c38816940d676a99a194c4a32a78ca03842aaf,d4920eb1e09b9f4457db567e25648ec1e8f5f990ab640fec53e58cf5a8419240,93556764
1502,2.4405346669955179,0.0016462659696117043,7.2772059440612793,2,116577,36,33,24,0.0080163478851318359,1.3113021850585938e-06,0,0,0,16904.941667802632,18828.759624999999,10898650391185497335,132,28,3,7,4,3016802304,5584011264,260.33762563019991,16644.604042172432,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,304be2b85d16d834cb66a6668353d6684150622ea64ba14b86bd34262f6dfe01,cdba2b063b79073019539230dc9702056304685a1e18cc728fbc8830956d19e6,93556764
1503,2.4421809329651296,0.0016462659696117043,7.2543540000915527,2,116577,36,33,24,0.0082185268402099609,1.3113021850585938e-06,0,0,0,18588.530499720946,20684.211083999999,5899995704491070391,144,30,5,5,6,3017048064,5584011264,279.96958210133016,18308.560917619616,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,f8efe99b9dcf580cddaf9937cb342c58d50b00ecf98a8bdf93154cddf6e28501,67ef694b79439ce84efbf980ef6f5ddce130df5cafc948c219d583374fbc91c5,93556764
1504,2.4438271989347413,0.0016462659696117043,7.0944600105285645,2,116577,36,33,24,0.0084325075149536133,1.3113021850585938e-06,0,0,0,20248.331954702735,22512.901709000002,18204629855773129653,156,32,5,7,6,3017375744,5584011264,297.24270827136934,19951.089246431366,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,34141c43fc1655f1c304a3db8899a9080c85ca201651115fcd75be02348cbd89,02e682e2a268f4de679c3bcd29b4ec22a47a3274633cfb8905cd03c959663ecb,93556764
1505,2.445473464904353,0.0016462659696117043,6.855586051940918,2,326128,34,34,68,0.0083824396133422852,1.3113021850585938e-06,0,0,0,20718.953582691029,22982.866458,5478038357411310993,156,32,5,7,6,3017293824,5584011264,295.88583344593644,20423.067749245092,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,51b791a14bdf7d7204f2056ffb39711d7539d74ed4aaac2418d6b7b516831f33,47bdfb2ae138bc7bcab3bfbbe5f03e6e59a35be7bfa2c88561596b88a9e1aabe,93556764
1506,2.4471197308739647,0.0016462659696117043,7.2509527206420898,2,116714,35,35,24,0.0082799196243286133,1.3113021850585938e-06,0,0,0,19558.753376593813,21744.820916000001,3555719002610476159,150,31,5,5,7,3017195520,5584011264,288.75970793887973,19269.993668654934,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,8f3523b348a9481dfddcf6bd97d626513ea92fa07250917a6205a36d7ed636f3,706850cd166d5722e3766d6a2afb44f26c145f225211d4eb998d9e8e6551b2d9,93556764
1507,2.4487659968435764,0.0016462659696117043,7.629997730255127,2,116714,35,35,24,0.0081694126129150391,1.3113021850585938e-06,0,0,0,17905.46283335425,19921.77475,2424389852502200959,138,29,5,5,5,3016900608,5584011264,270.50329139456153,17634.959541959688,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,4832394ba1d173ce39a7f9c08f62fbf668c546b92e8a56999dc0b753196a66fe,5085e2dbe2377a8c4f0b3cd8b3cbf2fc1fb7547c7f7ac18a4be1ca3315dd4f6e,93556764
1508,2.4504122628131881,0.0016462659696117043,7.8320255279541016,2,116714,35,35,24,0.0082659721374511719,1.3113021850585938e-06,0,0,0,17833.82903970778,19842.176292,14607250302069755985,138,29,3,5,7,3017048064,5584011264,271.87908254563808,17561.949957162142,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,58f70a022d186478f1ba6a8ba7dfe0fbde778c15fb8fa905b6a584123f30402f,8f04cafb5797ab6204d6dc1543aeb029352314cfc40cb48e209475bfee5daf93,93556764
1509,2.4520585287827998,0.0016462659696117043,7.8335833549499512,2,116714,35,35,24,0.0082013607025146484,1.3113021850585938e-06,0,0,0,15242.639334406704,16991.906290999999,449158324358997839,120,26,3,5,4,3016605696,5584011264,244.58741652779281,14998.051917878911,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,35c038200dce54e73387509676e3dfe15b717fa53ae3a611ff0f436eb9ba4626,ff268b81b869805350aef493a77699d2702f4a01c381dd54bd9fe95a1858879b,93556764
1510,2.4537047947524115,0.0016462659696117043,7.6273932456970215,2,116714,35,35,24,0.0079122781753540039,1.3113021850585938e-06,0,0,0,20936.724749859422,23289.930082999999,12308326726873210651,162,33,5,5,9,3017539584,5584011264,305.49054103903472,20631.234208820388,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,ce91cf63165a8f2c8394204b98ed5914c0b31993ef051a84ff6bf472a56f8f28,a00bb9d47988ffbae21b99d55b1298a5b9cf4134e6a76f16d7f3694f82807001,93556764
1511,2.4553510607220232,0.0016462659696117043,7.2276082038879395,2,116714,35,35,24,0.0079524517059326172,1.3113021850585938e-06,0,0,0,17629.694747971371,19637.075291000001,16533846216489298203,138,29,5,5,5,3016949760,5584011264,271.34949923492968,17358.345248736441,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,6af3834191d50fcb8c01c695978e17c3e14e28e0f25bfad5d6417421310d6336,af9cb8e0c85a7965819cf820e4f2ac75b27ce763567d93518aa547b359a67205,93556764
1512,2.456997326691635,0.0016462659696117043,7.4205403327941895,2,121475,35,35,25,0.0081514120101928711,1.3113021850585938e-06,0,0,0,17190.780461532995,19112.952667000001,1953122997664606417,132,28,5,5,4,3016753152,5584011264,260.17054333351552,16930.60991819948,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,602d499e240bc3507bb5fc1b76db2147f966e1e3a7d3cd134e5eb84938e8e871,24fd9a9ff42dd9337544c536029a2869fd142b6d7262c9a8ef83558a4db88ec7,93556764
1513,2.4586435926612467,0.0016462659696117043,7.8558712005615234,2,121475,35,35,25,0.0080558061599731445,1.3113021850585938e-06,0,0,0,15074.96374915354,16828.996416999998,16640383990328681903,120,26,3,5,4,3016605696,5584011264,243.82470897398889,14831.139040179551,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,f7d71336d744b2d06d665c52e55784024175cc87614757bf39d553ef687312c7,94e8c39fb1b52e658dd1b57298ae7166a6197ffcfc036494484ee9acec6decc4,93556764
1514,2.4602898586308584,0.0016462659696117043,8.0763711929321289,2,121475,35,35,25,0.0079619884490966797,1.3113021850585938e-06,0,0,0,19275.655247503892,21457.991875,10534607251584886449,150,31,6,5,6,3017195520,5584011264,287.08454105071723,18988.570706453174,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,264f03300a76c5837c2141162dd5b7cd0662c025956efa023ff4117cf7a70059,7fff1c3930e22b0052793fdc891eaa186dc80fd9ad1feb9f71f92318bbd8a272,93556764
1515,2.4619361246004701,0.0016462659696117043,8.0611276626586914,2,121475,35,35,25,0.0081756114959716797,1.3113021850585938e-06,0,0,0,19379.669416695833,21568.028624999999,3786832195161379641,150,31,7,5,5,3017146368,5584011264,287.43633371777833,19092.233082978055,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,74cc0232e62a1d83fb30a3850b6bb8f6c5d32839fe2ce0a9c388219558fe68eb,01a499ed45366a01694b91733103782bd3c3f1f3948d26007f8abb66c08218ad,93556764
1516,2.4635823905700818,0.0016462659696117043,7.8105635643005371,2,121475,35,35,25,0.0084388256072998047,1.3113021850585938e-06,0,0,0,20236.427167663351,22511.997040999999,5077658865584163679,156,32,5,7,6,3017424896,5584011264,297.87174984812737,19938.555417815223,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,8c840d4ebd2f7b57fbbc058d13dd5fce9d6bbccb17066989ebb9a9a13310fa8e,19922519e703b1abb3b9f7b47a662c471cc38f2425012398f8e5296128eb1b0e,93556764
1517,2.4652286565396935,0.0016462659696117043,7.3527126312255859,2,121475,35,35,25,0.0086858272552490234,1.3113021850585938e-06,0,0,0,19298.538793344051,21475.190707999998,14793765640986896497,150,31,7,5,5,3017146368,5584011264,284.83883384615183,19013.699959497899,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,903b78e2e9bdb62b693fc9203f83817d84d53cb4bdb635ea1611a056ec7a2754,d175420f5c94efc392d1eb953437f5d461e1ff3a53ec6cd95225a1af29224164,93556764
1518,2.4668749225093052,0.0016462659696117043,7.4500331878662109,2,126236,35,35,26,0.0088620185852050781,1.3113021850585938e-06,0,0,0,17700.264042941853,19715.105834000002,3565965683423695269,138,29,5,5,5,3016900608,5584011264,270.71716706268489,17429.546875879169,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,b1d8fa8a675c8594510d98fb0703beb24a430c105485fba6daae712cad833224,d85f93b858247a34af4f570b42eef6740f706806fecad2f1cb2f9790ddc5e104,93556764
1519,2.4685211884789169,0.0016462659696117043,7.825904369354248,2,126236,35,35,26,0.0088794231414794922,1.3113021850585938e-06,0,0,0,17103.426333516836,19149.424666999999,166451071427344641,138,29,5,5,5,3016900608,5584011264,263.19049997255206,16840.235833544284,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,373198aeee3a01a2c392359f6e2c718813704d57e09990c1ab0ab37e3a99c7c1,2ecdeb8de3663048886ee82b4670896eca8f02a9c0756006ed41e32046335a33,93556764
1520,2.4701674544485286,0.0016462659696117043,7.9738669395446777,2,126236,35,35,26,0.008755803108215332,1.3113021850585938e-06,0,0,0,17021.126249339432,19036.842459,9431719610288886591,138,29,5,5,5,3016900608,5584011264,271.10774861648679,16750.018500722945,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,ae9e6e1a7df3b489c8b0ddcfe760517ee016242af37d42aab765d7215a2b3e36,1591c3d66c497853b058ea0e766d0b411c8948bc6be89ad69e37ec78508b71e8,93556764
1521,2.4718137204181403,0.0016462659696117043,7.8814730644226074,2,126236,35,35,26,0.0087760686874389648,1.3113021850585938e-06,0,0,0,16580.114083597437,18535.618209,9269110563953840847,132,28,3,5,6,3016900608,5584011264,258.99887550622225,16321.115208091214,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,4f4fa4e21b84eae37c73ad74c0a2b7ecb77af134b8849fe44e1f955a19d6203d,9fefefe518370d425c886d06de8275e19ed41f2af605a6b6797d1f5b63b350b7,93556764
1522,2.473459986387752,0.0016462659696117043,7.5619831085205078,2,126236,35,35,26,0.0088554620742797852,1.3113021850585938e-06,0,0,0,21902.852087980136,24430.563792000001,1142724256138105413,174,35,6,6,9,3017687040,5584011264,325.99325128830969,21576.858836691827,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,664666c5c93dab4d5138fc5e008ab0133c721f8f85c1afda1f6b49080c85de02,24e28403a2a4f92140f9f870cd7509531f84dc9ef1245dc22dd12cfcea2cac94,93556764
1523,2.4751062523573637,0.0016462659696117043,7.050839900970459,2,126236,35,35,26,0.008793950080871582,1.3113021850585938e-06,0,0,0,20466.138583607972,22832.921834000001,13716427121746597773,162,33,5,7,7,3017392128,5584011264,305.01141655258834,20161.127167055383,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,881b0c35b7bbf1dfa3bfd30002182d3d5e24595706a2c648926305bfab0f0651,f92948f5f0fe54933f2647f130b4e56850969becb57f5524ffe9a719db95e9e8,93556764
1524,2.4767525183269754,0.0016462659696117043,7.399531364440918,2,130997,35,35,27,0.0088533163070678711,1.3113021850585938e-06,0,0,0,20360.131624154747,22718.641374999999,14455022729903251657,162,33,7,7,5,3017293824,5584011264,306.81737512350082,20053.314249031246,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,5a069bac87a95a499d4cf34611f0917a18b9d1007894ade06a1308ba2bdf854b,630abf9f5cef91e9c6ee8d19c74ef0fc6306887fbbfd5aa7538762ff887c16e9,93556764
1525,2.4783987842965871,0.0016462659696117043,7.6665887832641602,2,130997,35,35,27,0.0090086460113525391,1.2516975402832031e-06,0,0,0,17824.189791223034,19917.704000000002,5102661458550257913,144,30,5,6,5,3017048064,5584011264,275.71141626685858,17548.478374956176,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,fdf5e953b00696e6324d25d22ec6117a5e165fe87a33a7899328ca41610f1989,64a842d29459dbd429c4d045bc6c02288cf9cc5fc5f92021bf18dd16142b9df4,93556764
1526,2.4800450502661988,0.0016462659696117043,7.6963291168212891,2,130997,35,35,27,0.0091191530227661133,1.2516975402832031e-06,0,0,0,16975.315623218194,18985.775125,4220739317872700541,138,29,6,4,5,3016949760,5584011264,270.8649174310267,16704.450705787167,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,e79739e9b5710933620baffc75320aede2018cfa2a2fc92a95e0143355c8a799,554a6deebb253b25f38c4134ec642be1fd0e6463bc2637516b9a53d3b603f878,93556764
1527,2.4816913162358105,0.0016462659696117043,7.4912443161010742,2,130997,35,35,27,0.0092045068740844727,1.2516975402832031e-06,0,0,0,18574.045000597835,20761.167000000001,6598895761628487769,150,31,6,6,5,3017228288,5584011264,288.85574918240309,18285.189251415431,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,bdf80a9946da745166771131178f107b189d6d656b715e993ff906483e9a8e82,0a9ba9f4bdd4f31df8d1ba0c7cdaad3c14c28487ec852e3037909bc9bea1d15a,93556764
1528,2.4833375822054222,0.0016462659696117043,7.076383113861084,2,130997,35,35,27,0.0092824697494506836,1.2516975402832031e-06,0,0,0,15201.181165641174,17044.907208000001,11730951616098973931,126,27,5,4,4,3016654848,5584011264,252.71716713905334,14948.46399850212,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,d989829d887d6ce7b93dcdb5351a5f8c2c09cae0ccab634fdefa53c440b601a1,f2c7c549add183cf710f0bc5980aa321effa7eed0fbc4eedbd6e5cab1d9b616f,93556764
1529,2.4849838481750339,0.0016462659696117043,6.9318890571594238,2,135758,35,35,28,0.0093189477920532227,1.2516975402832031e-06,0,0,0,19433.387418510392,21710.221000000001,10702637707422576643,156,32,7,5,6,3017293824,5584011264,296.67366831563413,19136.713750194758,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,542a56b873c00453833fb561b511f3703876d568a81e92e60dd5eaaf87f13431,d542465d17ae7110404cd82c34f1497575cd488be0e2981ed6c8c0eb58194f60,93556764
1530,2.4866301141446456,0.0016462659696117043,7.3181729316711426,2,135758,35,35,28,0.0092998743057250977,1.1920928955078125e-06,0,0,0,17749.026830075309,19855.280875,5473456746857509989,144,30,5,6,5,3017048064,5584011264,279.46604159660637,17469.560788478702,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,88210bf340a851bc2263e6edbb7318ed033dea2f8ce836ac208d7f28228aef31,81642dd84706f3ad128623a382b42fd99e4fc118cf6d5dcbb9e2606bacaa451a,93556764
1531,2.4882763801142573,0.0016462659696117043,7.4869794845581055,2,135758,35,35,28,0.0092649459838867188,1.1920928955078125e-06,0,0,0,18554.635873762891,20758.484832999999,2706467114309942923,150,31,6,5,6,3017146368,5584011264,284.93637498468161,18269.699498778209,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,cfbe3cca52d5f43a1df986fb572521b62ff4264d6b514eacf33141fa4de10f3a,f72e594feca056110576ab531857744295d6576dda73a751753d28c19f376b8e,93556764
1532,2.489922646083869,0.0016462659696117043,7.4267163276672363,2,135758,35,35,28,0.0092231035232543945,1.1920928955078125e-06,0,0,0,16876.105791889131,18887.726999999999,8004951574636335265,138,29,5,5,5,3016900608,5584011264,269.44691664539278,16606.658875243738,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,6123e85d9280948356a27214de64a0e7eb949a26f0f5fea032d715f8d15fdc3a,4a2624c4c8640f0055ce941670158b5651af9ddbedddf73854fb7677357aa518,93556764
1533,2.4915689120534807,0.0016462659696117043,7.1483058929443359,2,135758,35,35,28,0.0091665983200073242,1.1920928955078125e-06,0,0,0,15244.513876736164,17084.971874999999,4705583509567654465,126,27,5,4,4,3016704000,5584011264,252.48904316686094,14992.024833569303,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,28478e118edcd25bc5db4f3045f0be87faa22688e0cdd7de19efc65c57fd3fd6,50fb468af587e294aa9fcfb0c0ba63c816bf6cb5f18011bd4f0a9ec165b27582,93556764
1534,2.4932151780230924,0.0016462659696117043,6.6826663017272949,2,135758,35,35,28,0.0091042518615722656,1.1920928955078125e-06,0,0,0,15193.60562460497,17039.556541999998,10726970089364369453,126,27,5,4,4,3016654848,5584011264,251.68774975463748,14941.917874850333,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,521526eef3dc79605670a96a2ee33e3a2e4f3404e855560902a186f16631d2a6,e0d5c13b2fb2363386beb528a75511e932592ac89a16a6488185232b05f539c0,93556764
1535,2.4948614439927042,0.0016462659696117043,6.8366990089416504,2,130928,35,34,27,0.00897216796875,1.1920928955078125e-06,0,0,0,15981.390917208046,17917.011999999999,11108212774091761371,132,28,5,5,4,3016802304,5584011264,257.61320884339511,15723.777708364651,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,197e089a87a9a06a28041a85fcf5cf06a10bf14796c21da591fff41961360df5,857efb0e8e53ae4bfd1fced081e23eb10b57ec927d419de7451962d509d98058,93556764
1536,2.4965077099623159,0.0016462659696117043,7.1058979034423828,2,140519,35,35,29,0.0089981555938720703,1.1920928955078125e-06,0,0,0,17713.51645886898,19812.945791999999,1228726342083596161,144,30,5,5,6,3017048064,5584011264,279.51562474481761,17434.000834124163,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,881b5150fa288c3efc02f96d23d3e83d2126b484d8b87ed9e5d4aaedb22e206c,5066489bb5203726ab5861a73decdd028e56a2e996311ab025c1ae8ebc101079,93556764
1537,2.4981539759319276,0.0016462659696117043,7.2612147331237793,2,140519,35,35,29,0.0091578960418701172,1.1920928955078125e-06,0,0,0,16838.525289203972,18851.617542,15511853641694223335,138,29,5,5,5,3016949760,5584011264,268.91758176498115,16569.60770743899,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,a6c01236f2955e5b2046157b7c62ffcf65f3a97afc0ecc148dca4f9164a7bb72,4339abd1bf9849b5876fd61c1b152dbeac28d0344f69d878cded3eb4f8cedc60,93556764
1538,2.4998002419015393,0.0016462659696117043,7.2169651985168457,2,140519,35,35,29,0.0091505050659179688,1.1920928955078125e-06,0,0,0,17709.163290681317,19810.443583,12844196818883192009,144,30,5,5,6,3017097216,5584011264,278.06970849633217,17431.093582184985,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,08aa159bae6c9105373216201a43cd4e0bc2a796bbb924e86ec72866c5739fc8,8c57a2ce056dca0a34badbe0c67c34c0c2520e5dff457c1e89a396b0a51088ce,93556764
1539,2.501446507871151,0.0016462659696117043,6.987339973449707,2,140519,35,35,29,0.0089600086212158203,1.1920928955078125e-06,0,0,0,19324.367792578414,21600.832750000001,13603225457208757833,156,32,5,7,6,3017244672,5584011264,292.45929140597582,19031.908501172438,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,e937d25abc4c332f36cec3d10fa035aeff1e77877191e60397134330dc42e630,2a88ad24bcd035c9cf6224bd477bf0680caf37abf74d23a582778f1e793f0bef,93556764
1540,2.5030927738407627,0.0016462659696117043,6.6811470985412598,2,135826,34,36,28,0.0087468624114990234,1.1920928955078125e-06,0,0,0,18792.346668196842,20980.122292,13884862702517367429,150,31,5,5,7,3017375744,5584011264,288.86220999993384,18503.484458196908,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,0a5e6fb9bc9190bdbd878cbd9b3758e10a7f5ae8ae47f5c1c7b4f7220a65aa70,cb1bc4c347a0f8b4ad22b8502e5067b2d83552dd2adaafaeee055f9d72e013ba,93556764
1541,2.5047390398103744,0.0016462659696117043,6.6872653961181641,2,135689,35,34,28,0.0085853338241577148,1.1920928955078125e-06,0,0,0,14719.036500668153,16470.465334,17667093931351158009,120,26,4,4,4,3016605696,5584011264,243.54600044898689,14475.490500219166,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,dcbc4dfe4893bb8ce36feba81dd54d9dbaa58e49dd8b54cbd5a3c5917bfa9327,d4bbf50395a69d92fb9319af2ab95217436810a5b35969dc37e6bd788fad70ec,93556764
1542,2.5063853057799861,0.0016462659696117043,6.7730011940002441,2,135689,35,34,28,0.0084108114242553711,1.1920928955078125e-06,0,0,0,15829.158916138113,17754.482082999999,6851033460136702563,132,28,6,4,4,3016753152,5584011264,258.44362541101873,15570.715290727094,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,8fe7ea40db5511538b7e61a599cb2055d1dece035b9eaf20e5a2fb9a9e1576d5,e5774c33949d3750601bb35cb4772f8bcadc666b7266030d968af06905677440,93556764
